time,tx,rx,throughput
2017-05-08T00:39:40Z,5366.4,1458.4,6824.8
2017-05-08T00:39:50Z,5350.4,1581.6,6932
2017-05-08T00:40:00Z,6035.2,2038.4,8073.6
2017-05-08T00:40:10Z,5332.8,1480.8,6813.6
2017-05-08T00:40:20Z,5350.4,1581.6,6932
2017-05-08T00:40:30Z,6169.6,2156.8,8326.4
2017-05-08T00:40:40Z,5366.4,1458.4,6824.8
2017-05-08T00:40:50Z,5350.4,1581.6,6932
2017-05-08T00:41:00Z,6001.6,2004.8,8006.4
2017-05-08T00:41:10Z,5837.6,2465.6,8303.2
2017-05-08T00:41:20Z,5489.6,1668,7157.6
2017-05-08T00:41:30Z,5924.8,1912,7836.8
2017-05-08T00:41:40Z,5366.4,1458.4,6824.8
2017-05-08T00:41:50Z,5350.4,1581.6,6932
2017-05-08T00:42:00Z,5934.4,1937.6,7872
2017-05-08T00:42:10Z,5332.8,1424.8,6757.6
2017-05-08T00:42:20Z,5350.4,1581.6,6932
2017-05-08T00:42:30Z,5924.8,1912,7836.8
2017-05-08T00:42:40Z,5366.4,1458.4,6824.8
2017-05-08T00:42:50Z,5422.4,1709.6,7132
2017-05-08T00:43:00Z,6073.6,2076.8,8150.4
2017-05-08T00:43:10Z,5332.8,1424.8,6757.6
2017-05-08T00:43:20Z,5350.4,1581.6,6932
2017-05-08T00:43:30Z,5924.8,1968,7892.8
2017-05-08T00:43:40Z,5366.4,1458.4,6824.8
2017-05-08T00:43:50Z,5350.4,1855.2,7205.6
2017-05-08T00:44:00Z,5934.4,1937.6,7872
2017-05-08T00:44:10Z,5837.6,2465.6,8303.2
2017-05-08T00:44:20Z,5456,1634.4,7090.4
2017-05-08T00:44:30Z,5924.8,2024,7948.8
2017-05-08T00:44:40Z,5366.4,1458.4,6824.8
2017-05-08T00:44:50Z,5350.4,1581.6,6932
2017-05-08T00:45:00Z,5977.6,1980.8,7958.4
2017-05-08T00:45:10Z,5400,1492,6892
2017-05-08T00:45:20Z,5350.4,1581.6,6932
2017-05-08T00:45:30Z,5958.4,1945.6,7904
2017-05-08T00:45:40Z,5366.4,1458.4,6824.8
2017-05-08T00:45:50Z,5350.4,1581.6,6932
2017-05-08T00:46:00Z,5934.4,1937.6,7872
2017-05-08T00:46:10Z,5366.4,1458.4,6824.8
2017-05-08T00:46:20Z,5350.4,1581.6,6932
2017-05-08T00:46:30Z,5924.8,1912,7836.8
2017-05-08T00:46:40Z,5400,1492,6892
2017-05-08T00:46:50Z,5350.4,1581.6,6932
2017-05-08T00:47:00Z,5934.4,1937.6,7872
2017-05-08T00:47:10Z,5837.6,2465.6,8303.2
2017-05-08T00:47:20Z,5456,1634.4,7090.4
2017-05-08T00:47:30Z,5925.6,1912,7837.6
2017-05-08T00:47:40Z,5366.4,1458.4,6824.8
2017-05-08T00:47:50Z,5350.4,1581.6,6932
2017-05-08T00:48:00Z,5934.4,1937.6,7872
2017-05-08T00:48:10Z,5332.8,1424.8,6757.6
2017-05-08T00:48:20Z,5350.4,1581.6,6932
2017-05-08T00:48:30Z,5924.8,1912,7836.8
2017-05-08T00:48:40Z,5400,1492,6892
2017-05-08T00:48:50Z,5350.4,1581.6,6932
2017-05-08T00:49:00Z,5934.4,1937.6,7872
2017-05-08T00:49:10Z,5366.4,1458.4,6824.8
2017-05-08T00:49:20Z,5082.4,1492.8,6575.2
2017-05-08T00:49:30Z,5924.8,1912,7836.8
2017-05-08T00:49:40Z,5366.4,1458.4,6824.8
2017-05-08T00:49:50Z,5350.4,1581.6,6932
2017-05-08T00:50:00Z,5968,1971.2,7939.2
2017-05-08T00:50:10Z,5804,2432,8236
2017-05-08T00:50:20Z,7636,3204.8,10840.8
2017-05-08T00:50:30Z,5924.8,1912,7836.8
2017-05-08T00:50:40Z,5366.4,1458.4,6824.8
2017-05-08T00:50:50Z,5350.4,1581.6,6932
2017-05-08T00:51:00Z,6035.2,2038.4,8073.6
2017-05-08T00:51:10Z,5366.4,1458.4,6824.8
2017-05-08T00:51:20Z,5350.4,1581.6,6932
2017-05-08T00:51:30Z,5924.8,1912,7836.8
2017-05-08T00:51:40Z,5366.4,1458.4,6824.8
2017-05-08T00:51:50Z,5350.4,1581.6,6932
2017-05-08T00:52:00Z,6035.2,2038.4,8073.6
2017-05-08T00:52:10Z,5366.4,1458.4,6824.8
2017-05-08T00:52:20Z,5350.4,1581.6,6932
2017-05-08T00:52:30Z,5992,1979.2,7971.2
2017-05-08T00:52:40Z,5366.4,1458.4,6824.8
2017-05-08T00:52:50Z,5350.4,1581.6,6932
2017-05-08T00:53:00Z,6035.2,2038.4,8073.6
2017-05-08T00:53:10Z,5837.6,2465.6,8303.2
2017-05-08T00:53:20Z,5456,1690.4,7146.4
2017-05-08T00:53:30Z,5958.4,1945.6,7904
2017-05-08T00:53:40Z,5366.4,1458.4,6824.8
2017-05-08T00:53:50Z,5384,1615.2,6999.2
2017-05-08T00:54:00Z,6035.2,2038.4,8073.6
2017-05-08T00:54:10Z,5366.4,1458.4,6824.8
2017-05-08T00:54:20Z,5350.4,1581.6,6932
2017-05-08T00:54:30Z,5992,1979.2,7971.2
2017-05-08T00:54:40Z,5366.4,1458.4,6824.8
2017-05-08T00:54:50Z,5384,1615.2,6999.2
2017-05-08T00:55:00Z,6068.8,2072,8140.8
2017-05-08T00:55:10Z,5366.4,1458.4,6824.8
2017-05-08T00:55:20Z,5350.4,1581.6,6932
2017-05-08T00:55:30Z,5958.4,1945.6,7904
2017-05-08T00:55:40Z,5366.4,1458.4,6824.8
2017-05-08T00:55:50Z,5350.4,1581.6,6932
2017-05-08T00:56:00Z,6035.2,2038.4,8073.6
2017-05-08T00:56:10Z,5837.6,2465.6,8303.2
2017-05-08T00:56:20Z,5456,1634.4,7090.4
2017-05-08T00:56:30Z,5924.8,1912,7836.8
2017-05-08T00:56:40Z,5366.4,1458.4,6824.8
2017-05-08T00:56:50Z,5384,1615.2,6999.2
2017-05-08T00:57:00Z,6035.2,2038.4,8073.6
2017-05-08T00:57:10Z,5332.8,1424.8,6757.6
2017-05-08T00:57:20Z,5384,1615.2,6999.2
2017-05-08T00:57:30Z,10360.8,4151.2,14512
2017-05-08T00:57:40Z,5611.2,1650.4,7261.6
2017-05-08T00:57:50Z,5350.4,1581.6,6932
2017-05-08T00:58:00Z,6942.4,2548.8,9491.2
2017-05-08T00:58:10Z,5438.4,1530.4,6968.8
2017-05-08T00:58:20Z,5384,1615.2,6999.2
2017-05-08T00:58:30Z,5696,1687.2,7383.2
2017-05-08T00:58:40Z,5366.4,1458.4,6824.8
2017-05-08T00:58:50Z,5350.4,1581.6,6932
2017-05-08T00:59:00Z,5739.2,1872,7611.2
2017-05-08T00:59:10Z,5871.2,2499.2,8370.4
2017-05-08T00:59:20Z,5456,1634.4,7090.4
2017-05-08T00:59:30Z,5696,1687.2,7383.2
2017-05-08T00:59:40Z,5400,1492,6892
2017-05-08T00:59:50Z,5350.4,1581.6,6932
